strategy_id,family,concept,entry_profile_id,exit_profile_id,market_profile_id,rs_profile_id,trend_profile_id,target_avg_holding_days,minimum_holding_days_before_soft_exit,max_holding_days,stop_loss_pct,take_profit_pct,atr_stop_mult
lhv1_a7fcdeb250_fam_00_v0119,long_trend_pullback,ema20_pullback_continuation,conservative_reclaim,stage_exit_126d,spy_above_sma50_not_crashing,rs_positive_3m_acceleration,trend_quality_compounder,75,15,126,10.0,0.0,4.0
lhv1_4ec2585176_fam_00_v0120,long_trend_pullback,ema20_pullback_continuation,conservative_reclaim,stage_exit_126d,spy_pullback_reclaim,rs_ratio_above_ma63,trend_ema20_ema50,75,15,126,10.0,0.0,4.0
lhv1_d7bd88615c_fam_00_v0121,long_trend_pullback,ema20_pullback_continuation,conservative_reclaim,stage_exit_126d,spy_pullback_reclaim,rs_ratio_above_ma63,trend_ema50_sma200,75,15,126,10.0,0.0,4.0
lhv1_4bd6812986_fam_00_v0122,long_trend_pullback,ema20_pullback_continuation,conservative_reclaim,stage_exit_126d,spy_pullback_reclaim,rs_ratio_above_ma63,trend_stage2_sma150,75,15,126,10.0,0.0,4.0
lhv1_bab9901910_fam_00_v0123,long_trend_pullback,ema20_pullback_continuation,conservative_reclaim,stage_exit_126d,spy_pullback_reclaim,rs_ratio_above_ma63,trend_quality_compounder,75,15,126,10.0,0.0,4.0
lhv1_81ffc1bd60_fam_00_v0124,long_trend_pullback,ema20_pullback_continuation,conservative_reclaim,stage_exit_126d,spy_pullback_reclaim,rs_new_high_126d,trend_ema20_ema50,75,15,126,10.0,0.0,4.0
lhv1_0803facb20_fam_00_v0125,long_trend_pullback,ema20_pullback_continuation,conservative_reclaim,stage_exit_126d,spy_pullback_reclaim,rs_new_high_126d,trend_ema50_sma200,75,15,126,10.0,0.0,4.0
lhv1_1dcf0445e0_fam_00_v0126,long_trend_pullback,ema20_pullback_continuation,conservative_reclaim,stage_exit_126d,spy_pullback_reclaim,rs_new_high_126d,trend_stage2_sma150,75,15,126,10.0,0.0,4.0
lhv1_006d6d5880_fam_00_v0127,long_trend_pullback,ema20_pullback_continuation,conservative_reclaim,stage_exit_126d,spy_pullback_reclaim,rs_new_high_126d,trend_quality_compounder,75,15,126,10.0,0.0,4.0
lhv1_4c97b0de64_fam_00_v0128,long_trend_pullback,ema20_pullback_continuation,conservative_reclaim,stage_exit_126d,spy_pullback_reclaim,rs_positive_3m_acceleration,trend_ema20_ema50,75,15,126,10.0,0.0,4.0
lhv1_e47f39b1a2_fam_00_v0129,long_trend_pullback,ema20_pullback_continuation,conservative_reclaim,stage_exit_126d,spy_pullback_reclaim,rs_positive_3m_acceleration,trend_ema50_sma200,75,15,126,10.0,0.0,4.0
lhv1_0f7b494672_fam_00_v0130,long_trend_pullback,ema20_pullback_continuation,conservative_reclaim,stage_exit_126d,spy_pullback_reclaim,rs_positive_3m_acceleration,trend_stage2_sma150,75,15,126,10.0,0.0,4.0
lhv1_4bf4d3ca6a_fam_00_v0131,long_trend_pullback,ema20_pullback_continuation,conservative_reclaim,stage_exit_126d,spy_pullback_reclaim,rs_positive_3m_acceleration,trend_quality_compounder,75,15,126,10.0,0.0,4.0
lhv1_7da01d097a_fam_00_v0132,long_trend_pullback,ema20_pullback_continuation,conservative_reclaim,stage_exit_126d,market_breadth_proxy_light,rs_ratio_above_ma63,trend_ema20_ema50,75,15,126,10.0,0.0,4.0
lhv1_d2479ecf0b_fam_00_v0133,long_trend_pullback,ema20_pullback_continuation,conservative_reclaim,stage_exit_126d,market_breadth_proxy_light,rs_ratio_above_ma63,trend_ema50_sma200,75,15,126,10.0,0.0,4.0
lhv1_0ca132b28b_fam_00_v0134,long_trend_pullback,ema20_pullback_continuation,conservative_reclaim,stage_exit_126d,market_breadth_proxy_light,rs_ratio_above_ma63,trend_stage2_sma150,75,15,126,10.0,0.0,4.0
lhv1_cbce7aea06_fam_00_v0135,long_trend_pullback,ema20_pullback_continuation,conservative_reclaim,stage_exit_126d,market_breadth_proxy_light,rs_ratio_above_ma63,trend_quality_compounder,75,15,126,10.0,0.0,4.0
lhv1_117850e59c_fam_00_v0136,long_trend_pullback,ema20_pullback_continuation,conservative_reclaim,stage_exit_126d,market_breadth_proxy_light,rs_new_high_126d,trend_ema20_ema50,75,15,126,10.0,0.0,4.0
lhv1_f0838d1110_fam_00_v0137,long_trend_pullback,ema20_pullback_continuation,conservative_reclaim,stage_exit_126d,market_breadth_proxy_light,rs_new_high_126d,trend_ema50_sma200,75,15,126,10.0,0.0,4.0
lhv1_72b5a12f32_fam_00_v0138,long_trend_pullback,ema20_pullback_continuation,conservative_reclaim,stage_exit_126d,market_breadth_proxy_light,rs_new_high_126d,trend_stage2_sma150,75,15,126,10.0,0.0,4.0
lhv1_c705386170_fam_00_v0139,long_trend_pullback,ema20_pullback_continuation,conservative_reclaim,stage_exit_126d,market_breadth_proxy_light,rs_new_high_126d,trend_quality_compounder,75,15,126,10.0,0.0,4.0
lhv1_b4eb5274e4_fam_00_v0140,long_trend_pullback,ema20_pullback_continuation,conservative_reclaim,stage_exit_126d,market_breadth_proxy_light,rs_positive_3m_acceleration,trend_ema20_ema50,75,15,126,10.0,0.0,4.0
lhv1_22b25eda76_fam_00_v0141,long_trend_pullback,ema20_pullback_continuation,conservative_reclaim,stage_exit_126d,market_breadth_proxy_light,rs_positive_3m_acceleration,trend_ema50_sma200,75,15,126,10.0,0.0,4.0
lhv1_eb35889dd7_fam_00_v0142,long_trend_pullback,ema20_pullback_continuation,conservative_reclaim,stage_exit_126d,market_breadth_proxy_light,rs_positive_3m_acceleration,trend_stage2_sma150,75,15,126,10.0,0.0,4.0
lhv1_072696cd0d_fam_00_v0143,long_trend_pullback,ema20_pullback_continuation,conservative_reclaim,stage_exit_126d,market_breadth_proxy_light,rs_positive_3m_acceleration,trend_quality_compounder,75,15,126,10.0,0.0,4.0
lhv1_f83686f4da_fam_00_v0144,long_trend_pullback,ema20_pullback_continuation,conservative_reclaim,profit_protect_45d,spy_stage2_bull_confirmed,rs_ratio_above_ma63,trend_ema20_ema50,32,8,45,6.5,18.0,2.7
lhv1_403325d435_fam_00_v0145,long_trend_pullback,ema20_pullback_continuation,conservative_reclaim,profit_protect_45d,spy_stage2_bull_confirmed,rs_ratio_above_ma63,trend_ema50_sma200,32,8,45,6.5,18.0,2.7
lhv1_e5009fb36e_fam_00_v0146,long_trend_pullback,ema20_pullback_continuation,conservative_reclaim,profit_protect_45d,spy_stage2_bull_confirmed,rs_ratio_above_ma63,trend_stage2_sma150,32,8,45,6.5,18.0,2.7
lhv1_3e7e3739c1_fam_00_v0147,long_trend_pullback,ema20_pullback_continuation,conservative_reclaim,profit_protect_45d,spy_stage2_bull_confirmed,rs_ratio_above_ma63,trend_quality_compounder,32,8,45,6.5,18.0,2.7
lhv1_80ea5bb756_fam_00_v0148,long_trend_pullback,ema20_pullback_continuation,conservative_reclaim,profit_protect_45d,spy_stage2_bull_confirmed,rs_new_high_126d,trend_ema20_ema50,32,8,45,6.5,18.0,2.7
lhv1_cf70eb272d_fam_00_v0149,long_trend_pullback,ema20_pullback_continuation,conservative_reclaim,profit_protect_45d,spy_stage2_bull_confirmed,rs_new_high_126d,trend_ema50_sma200,32,8,45,6.5,18.0,2.7
lhv1_92957224a2_fam_00_v0150,long_trend_pullback,ema20_pullback_continuation,conservative_reclaim,profit_protect_45d,spy_stage2_bull_confirmed,rs_new_high_126d,trend_stage2_sma150,32,8,45,6.5,18.0,2.7
lhv1_6b6c3f014c_fam_00_v0151,long_trend_pullback,ema20_pullback_continuation,conservative_reclaim,profit_protect_45d,spy_stage2_bull_confirmed,rs_new_high_126d,trend_quality_compounder,32,8,45,6.5,18.0,2.7
lhv1_1f560570ca_fam_00_v0152,long_trend_pullback,ema20_pullback_continuation,conservative_reclaim,profit_protect_45d,spy_stage2_bull_confirmed,rs_positive_3m_acceleration,trend_ema20_ema50,32,8,45,6.5,18.0,2.7
lhv1_780b552fc7_fam_00_v0153,long_trend_pullback,ema20_pullback_continuation,conservative_reclaim,profit_protect_45d,spy_stage2_bull_confirmed,rs_positive_3m_acceleration,trend_ema50_sma200,32,8,45,6.5,18.0,2.7
lhv1_a777b83c7f_fam_00_v0154,long_trend_pullback,ema20_pullback_continuation,conservative_reclaim,profit_protect_45d,spy_stage2_bull_confirmed,rs_positive_3m_acceleration,trend_stage2_sma150,32,8,45,6.5,18.0,2.7
lhv1_06218d865f_fam_00_v0155,long_trend_pullback,ema20_pullback_continuation,conservative_reclaim,profit_protect_45d,spy_stage2_bull_confirmed,rs_positive_3m_acceleration,trend_quality_compounder,32,8,45,6.5,18.0,2.7
lhv1_ca2e51b043_fam_00_v0156,long_trend_pullback,ema20_pullback_continuation,conservative_reclaim,profit_protect_45d,spy_above_sma50_not_crashing,rs_ratio_above_ma63,trend_ema20_ema50,32,8,45,6.5,18.0,2.7
lhv1_14a53275b1_fam_00_v0157,long_trend_pullback,ema20_pullback_continuation,conservative_reclaim,profit_protect_45d,spy_above_sma50_not_crashing,rs_ratio_above_ma63,trend_ema50_sma200,32,8,45,6.5,18.0,2.7
lhv1_77fe1a5469_fam_00_v0158,long_trend_pullback,ema20_pullback_continuation,conservative_reclaim,profit_protect_45d,spy_above_sma50_not_crashing,rs_ratio_above_ma63,trend_stage2_sma150,32,8,45,6.5,18.0,2.7
lhv1_4d0b4e6b13_fam_00_v0159,long_trend_pullback,ema20_pullback_continuation,conservative_reclaim,profit_protect_45d,spy_above_sma50_not_crashing,rs_ratio_above_ma63,trend_quality_compounder,32,8,45,6.5,18.0,2.7
lhv1_6a3b4bcabb_fam_00_v0160,long_trend_pullback,ema20_pullback_continuation,conservative_reclaim,profit_protect_45d,spy_above_sma50_not_crashing,rs_new_high_126d,trend_ema20_ema50,32,8,45,6.5,18.0,2.7
lhv1_79ff5cfce5_fam_00_v0161,long_trend_pullback,ema20_pullback_continuation,conservative_reclaim,profit_protect_45d,spy_above_sma50_not_crashing,rs_new_high_126d,trend_ema50_sma200,32,8,45,6.5,18.0,2.7
lhv1_f07ba90515_fam_00_v0162,long_trend_pullback,ema20_pullback_continuation,conservative_reclaim,profit_protect_45d,spy_above_sma50_not_crashing,rs_new_high_126d,trend_stage2_sma150,32,8,45,6.5,18.0,2.7
lhv1_fd2bb920b0_fam_00_v0163,long_trend_pullback,ema20_pullback_continuation,conservative_reclaim,profit_protect_45d,spy_above_sma50_not_crashing,rs_new_high_126d,trend_quality_compounder,32,8,45,6.5,18.0,2.7
lhv1_3677bf3378_fam_00_v0164,long_trend_pullback,ema20_pullback_continuation,conservative_reclaim,profit_protect_45d,spy_above_sma50_not_crashing,rs_positive_3m_acceleration,trend_ema20_ema50,32,8,45,6.5,18.0,2.7
lhv1_c05b596f98_fam_00_v0165,long_trend_pullback,ema20_pullback_continuation,conservative_reclaim,profit_protect_45d,spy_above_sma50_not_crashing,rs_positive_3m_acceleration,trend_ema50_sma200,32,8,45,6.5,18.0,2.7
lhv1_26a27ea3b7_fam_00_v0166,long_trend_pullback,ema20_pullback_continuation,conservative_reclaim,profit_protect_45d,spy_above_sma50_not_crashing,rs_positive_3m_acceleration,trend_stage2_sma150,32,8,45,6.5,18.0,2.7
lhv1_693af2099c_fam_00_v0167,long_trend_pullback,ema20_pullback_continuation,conservative_reclaim,profit_protect_45d,spy_above_sma50_not_crashing,rs_positive_3m_acceleration,trend_quality_compounder,32,8,45,6.5,18.0,2.7
lhv1_a676cdfd93_fam_00_v0168,long_trend_pullback,ema20_pullback_continuation,conservative_reclaim,profit_protect_45d,spy_pullback_reclaim,rs_ratio_above_ma63,trend_ema20_ema50,32,8,45,6.5,18.0,2.7
lhv1_372cf18228_fam_00_v0169,long_trend_pullback,ema20_pullback_continuation,conservative_reclaim,profit_protect_45d,spy_pullback_reclaim,rs_ratio_above_ma63,trend_ema50_sma200,32,8,45,6.5,18.0,2.7
lhv1_5bae45c436_fam_00_v0170,long_trend_pullback,ema20_pullback_continuation,conservative_reclaim,profit_protect_45d,spy_pullback_reclaim,rs_ratio_above_ma63,trend_stage2_sma150,32,8,45,6.5,18.0,2.7
lhv1_f76b6f5681_fam_00_v0171,long_trend_pullback,ema20_pullback_continuation,conservative_reclaim,profit_protect_45d,spy_pullback_reclaim,rs_ratio_above_ma63,trend_quality_compounder,32,8,45,6.5,18.0,2.7
lhv1_bafb3d7d52_fam_00_v0172,long_trend_pullback,ema20_pullback_continuation,conservative_reclaim,profit_protect_45d,spy_pullback_reclaim,rs_new_high_126d,trend_ema20_ema50,32,8,45,6.5,18.0,2.7
lhv1_e64213fee2_fam_00_v0173,long_trend_pullback,ema20_pullback_continuation,conservative_reclaim,profit_protect_45d,spy_pullback_reclaim,rs_new_high_126d,trend_ema50_sma200,32,8,45,6.5,18.0,2.7
lhv1_8f42b64a85_fam_00_v0174,long_trend_pullback,ema20_pullback_continuation,conservative_reclaim,profit_protect_45d,spy_pullback_reclaim,rs_new_high_126d,trend_stage2_sma150,32,8,45,6.5,18.0,2.7
lhv1_2dde561ede_fam_00_v0175,long_trend_pullback,ema20_pullback_continuation,conservative_reclaim,profit_protect_45d,spy_pullback_reclaim,rs_new_high_126d,trend_quality_compounder,32,8,45,6.5,18.0,2.7
lhv1_b65f2f772b_fam_00_v0176,long_trend_pullback,ema20_pullback_continuation,conservative_reclaim,profit_protect_45d,spy_pullback_reclaim,rs_positive_3m_acceleration,trend_ema20_ema50,32,8,45,6.5,18.0,2.7
lhv1_29b4bcc754_fam_00_v0177,long_trend_pullback,ema20_pullback_continuation,conservative_reclaim,profit_protect_45d,spy_pullback_reclaim,rs_positive_3m_acceleration,trend_ema50_sma200,32,8,45,6.5,18.0,2.7
lhv1_f472ead75c_fam_00_v0178,long_trend_pullback,ema20_pullback_continuation,conservative_reclaim,profit_protect_45d,spy_pullback_reclaim,rs_positive_3m_acceleration,trend_stage2_sma150,32,8,45,6.5,18.0,2.7
lhv1_dc3cb523ba_fam_00_v0179,long_trend_pullback,ema20_pullback_continuation,conservative_reclaim,profit_protect_45d,spy_pullback_reclaim,rs_positive_3m_acceleration,trend_quality_compounder,32,8,45,6.5,18.0,2.7
lhv1_3f681cc554_fam_00_v0180,long_trend_pullback,ema20_pullback_continuation,conservative_reclaim,profit_protect_45d,market_breadth_proxy_light,rs_ratio_above_ma63,trend_ema20_ema50,32,8,45,6.5,18.0,2.7
lhv1_65a60b75c5_fam_00_v0181,long_trend_pullback,ema20_pullback_continuation,conservative_reclaim,profit_protect_45d,market_breadth_proxy_light,rs_ratio_above_ma63,trend_ema50_sma200,32,8,45,6.5,18.0,2.7
lhv1_29dec62444_fam_00_v0182,long_trend_pullback,ema20_pullback_continuation,conservative_reclaim,profit_protect_45d,market_breadth_proxy_light,rs_ratio_above_ma63,trend_stage2_sma150,32,8,45,6.5,18.0,2.7
lhv1_6aa2d06236_fam_00_v0183,long_trend_pullback,ema20_pullback_continuation,conservative_reclaim,profit_protect_45d,market_breadth_proxy_light,rs_ratio_above_ma63,trend_quality_compounder,32,8,45,6.5,18.0,2.7
lhv1_48c16e3188_fam_00_v0184,long_trend_pullback,ema20_pullback_continuation,conservative_reclaim,profit_protect_45d,market_breadth_proxy_light,rs_new_high_126d,trend_ema20_ema50,32,8,45,6.5,18.0,2.7
lhv1_07b973f888_fam_00_v0185,long_trend_pullback,ema20_pullback_continuation,conservative_reclaim,profit_protect_45d,market_breadth_proxy_light,rs_new_high_126d,trend_ema50_sma200,32,8,45,6.5,18.0,2.7
lhv1_22d5f71358_fam_00_v0186,long_trend_pullback,ema20_pullback_continuation,conservative_reclaim,profit_protect_45d,market_breadth_proxy_light,rs_new_high_126d,trend_stage2_sma150,32,8,45,6.5,18.0,2.7
lhv1_9b5fc95281_fam_00_v0187,long_trend_pullback,ema20_pullback_continuation,conservative_reclaim,profit_protect_45d,market_breadth_proxy_light,rs_new_high_126d,trend_quality_compounder,32,8,45,6.5,18.0,2.7
lhv1_c99fac45ff_fam_00_v0188,long_trend_pullback,ema20_pullback_continuation,conservative_reclaim,profit_protect_45d,market_breadth_proxy_light,rs_positive_3m_acceleration,trend_ema20_ema50,32,8,45,6.5,18.0,2.7
lhv1_89f424b083_fam_00_v0189,long_trend_pullback,ema20_pullback_continuation,conservative_reclaim,profit_protect_45d,market_breadth_proxy_light,rs_positive_3m_acceleration,trend_ema50_sma200,32,8,45,6.5,18.0,2.7
lhv1_832bb43543_fam_00_v0190,long_trend_pullback,ema20_pullback_continuation,conservative_reclaim,profit_protect_45d,market_breadth_proxy_light,rs_positive_3m_acceleration,trend_stage2_sma150,32,8,45,6.5,18.0,2.7
lhv1_b16ca01285_fam_00_v0191,long_trend_pullback,ema20_pullback_continuation,conservative_reclaim,profit_protect_45d,market_breadth_proxy_light,rs_positive_3m_acceleration,trend_quality_compounder,32,8,45,6.5,18.0,2.7
lhv1_21783f1380_fam_00_v0192,long_trend_pullback,ema20_pullback_continuation,conservative_reclaim,wide_trend_100d,spy_stage2_bull_confirmed,rs_ratio_above_ma63,trend_ema20_ema50,68,15,100,12.0,0.0,4.0
lhv1_3875792fd8_fam_00_v0193,long_trend_pullback,ema20_pullback_continuation,conservative_reclaim,wide_trend_100d,spy_stage2_bull_confirmed,rs_ratio_above_ma63,trend_ema50_sma200,68,15,100,12.0,0.0,4.0
lhv1_ca9f2845c4_fam_00_v0194,long_trend_pullback,ema20_pullback_continuation,conservative_reclaim,wide_trend_100d,spy_stage2_bull_confirmed,rs_ratio_above_ma63,trend_stage2_sma150,68,15,100,12.0,0.0,4.0
lhv1_6b23440fb0_fam_00_v0195,long_trend_pullback,ema20_pullback_continuation,conservative_reclaim,wide_trend_100d,spy_stage2_bull_confirmed,rs_ratio_above_ma63,trend_quality_compounder,68,15,100,12.0,0.0,4.0
lhv1_b6e793077d_fam_00_v0196,long_trend_pullback,ema20_pullback_continuation,conservative_reclaim,wide_trend_100d,spy_stage2_bull_confirmed,rs_new_high_126d,trend_ema20_ema50,68,15,100,12.0,0.0,4.0
lhv1_0b5af8ca37_fam_00_v0197,long_trend_pullback,ema20_pullback_continuation,conservative_reclaim,wide_trend_100d,spy_stage2_bull_confirmed,rs_new_high_126d,trend_ema50_sma200,68,15,100,12.0,0.0,4.0
lhv1_051692e61d_fam_00_v0198,long_trend_pullback,ema20_pullback_continuation,conservative_reclaim,wide_trend_100d,spy_stage2_bull_confirmed,rs_new_high_126d,trend_stage2_sma150,68,15,100,12.0,0.0,4.0
lhv1_49cb6731be_fam_00_v0199,long_trend_pullback,ema20_pullback_continuation,conservative_reclaim,wide_trend_100d,spy_stage2_bull_confirmed,rs_new_high_126d,trend_quality_compounder,68,15,100,12.0,0.0,4.0
lhv1_4d372d0b80_fam_00_v0200,long_trend_pullback,ema20_pullback_continuation,conservative_reclaim,wide_trend_100d,spy_stage2_bull_confirmed,rs_positive_3m_acceleration,trend_ema20_ema50,68,15,100,12.0,0.0,4.0
lhv1_c8e2dc60bd_fam_00_v0201,long_trend_pullback,ema20_pullback_continuation,conservative_reclaim,wide_trend_100d,spy_stage2_bull_confirmed,rs_positive_3m_acceleration,trend_ema50_sma200,68,15,100,12.0,0.0,4.0
lhv1_d466a17313_fam_00_v0202,long_trend_pullback,ema20_pullback_continuation,conservative_reclaim,wide_trend_100d,spy_stage2_bull_confirmed,rs_positive_3m_acceleration,trend_stage2_sma150,68,15,100,12.0,0.0,4.0
lhv1_cdd9615b79_fam_00_v0203,long_trend_pullback,ema20_pullback_continuation,conservative_reclaim,wide_trend_100d,spy_stage2_bull_confirmed,rs_positive_3m_acceleration,trend_quality_compounder,68,15,100,12.0,0.0,4.0
lhv1_350bedd493_fam_00_v0204,long_trend_pullback,ema20_pullback_continuation,conservative_reclaim,wide_trend_100d,spy_above_sma50_not_crashing,rs_ratio_above_ma63,trend_ema20_ema50,68,15,100,12.0,0.0,4.0
lhv1_64ded6c96f_fam_00_v0205,long_trend_pullback,ema20_pullback_continuation,conservative_reclaim,wide_trend_100d,spy_above_sma50_not_crashing,rs_ratio_above_ma63,trend_ema50_sma200,68,15,100,12.0,0.0,4.0
lhv1_837eae64be_fam_00_v0206,long_trend_pullback,ema20_pullback_continuation,conservative_reclaim,wide_trend_100d,spy_above_sma50_not_crashing,rs_ratio_above_ma63,trend_stage2_sma150,68,15,100,12.0,0.0,4.0
lhv1_d809b91777_fam_00_v0207,long_trend_pullback,ema20_pullback_continuation,conservative_reclaim,wide_trend_100d,spy_above_sma50_not_crashing,rs_ratio_above_ma63,trend_quality_compounder,68,15,100,12.0,0.0,4.0
lhv1_aa24d6ab2b_fam_00_v0208,long_trend_pullback,ema20_pullback_continuation,conservative_reclaim,wide_trend_100d,spy_above_sma50_not_crashing,rs_new_high_126d,trend_ema20_ema50,68,15,100,12.0,0.0,4.0
lhv1_4568b97520_fam_00_v0209,long_trend_pullback,ema20_pullback_continuation,conservative_reclaim,wide_trend_100d,spy_above_sma50_not_crashing,rs_new_high_126d,trend_ema50_sma200,68,15,100,12.0,0.0,4.0
lhv1_9b7f0eca59_fam_00_v0210,long_trend_pullback,ema20_pullback_continuation,conservative_reclaim,wide_trend_100d,spy_above_sma50_not_crashing,rs_new_high_126d,trend_stage2_sma150,68,15,100,12.0,0.0,4.0
lhv1_9a086cfe5c_fam_00_v0211,long_trend_pullback,ema20_pullback_continuation,conservative_reclaim,wide_trend_100d,spy_above_sma50_not_crashing,rs_new_high_126d,trend_quality_compounder,68,15,100,12.0,0.0,4.0
lhv1_4897c93acf_fam_00_v0212,long_trend_pullback,ema20_pullback_continuation,conservative_reclaim,wide_trend_100d,spy_above_sma50_not_crashing,rs_positive_3m_acceleration,trend_ema20_ema50,68,15,100,12.0,0.0,4.0
lhv1_a77e4840b4_fam_00_v0213,long_trend_pullback,ema20_pullback_continuation,conservative_reclaim,wide_trend_100d,spy_above_sma50_not_crashing,rs_positive_3m_acceleration,trend_ema50_sma200,68,15,100,12.0,0.0,4.0
lhv1_72c1b05b0f_fam_00_v0214,long_trend_pullback,ema20_pullback_continuation,conservative_reclaim,wide_trend_100d,spy_above_sma50_not_crashing,rs_positive_3m_acceleration,trend_stage2_sma150,68,15,100,12.0,0.0,4.0
lhv1_5a834ca12b_fam_00_v0215,long_trend_pullback,ema20_pullback_continuation,conservative_reclaim,wide_trend_100d,spy_above_sma50_not_crashing,rs_positive_3m_acceleration,trend_quality_compounder,68,15,100,12.0,0.0,4.0
lhv1_13295cb0d4_fam_00_v0216,long_trend_pullback,ema20_pullback_continuation,conservative_reclaim,wide_trend_100d,spy_pullback_reclaim,rs_ratio_above_ma63,trend_ema20_ema50,68,15,100,12.0,0.0,4.0
lhv1_e2b29f0882_fam_00_v0217,long_trend_pullback,ema20_pullback_continuation,conservative_reclaim,wide_trend_100d,spy_pullback_reclaim,rs_ratio_above_ma63,trend_ema50_sma200,68,15,100,12.0,0.0,4.0
lhv1_74f679526d_fam_00_v0218,long_trend_pullback,ema20_pullback_continuation,conservative_reclaim,wide_trend_100d,spy_pullback_reclaim,rs_ratio_above_ma63,trend_stage2_sma150,68,15,100,12.0,0.0,4.0
lhv1_ee570ab40c_fam_00_v0219,long_trend_pullback,ema20_pullback_continuation,conservative_reclaim,wide_trend_100d,spy_pullback_reclaim,rs_ratio_above_ma63,trend_quality_compounder,68,15,100,12.0,0.0,4.0
