asset_type,identity,owner,purpose,product,status,canonical_replacement,retention_class,last_verified_at,decision,sha_or_id
workflow,.github/workflows/gtbi-v7-new-reference.yml,github-user:271768688,workflow definition,GTBI_V7_CANONICAL_SUCCESSOR_1,active,.github/workflows/gtbi-v7-new-reference.yml,canonical_scientific,2026-08-03T05:47:25.644301Z,keep,325119526
run_family,.github/workflows/gtbi-v7-new-reference.yml,github-user:271768688,workflow run family,GTBI_V7_CANONICAL_SUCCESSOR_1,active,.github/workflows/gtbi-v7-new-reference.yml,canonical_scientific,2026-08-03T05:47:25.644301Z,keep,325119526
workflow,.github/workflows/gtbi-v7-no-go-close.yml,github-user:271768688,workflow definition,GTBI_HISTORICAL_RESEARCH,active,gtbi_v7_new_reference_v1,historical_reference,2026-08-03T05:47:25.644301Z,archive,325047592
run_family,.github/workflows/gtbi-v7-no-go-close.yml,github-user:271768688,workflow run family,GTBI_HISTORICAL_RESEARCH,active,gtbi_v7_new_reference_v1,historical_reference,2026-08-03T05:47:25.644301Z,archive,325047592
workflow,.github/workflows/gtbi-v7-readiness-state-controller.yml,github-user:271768688,workflow definition,GTBI_HISTORICAL_RESEARCH,active,gtbi_v7_new_reference_v1,historical_reference,2026-08-03T05:47:25.644301Z,archive,323838960
run_family,.github/workflows/gtbi-v7-readiness-state-controller.yml,github-user:271768688,workflow run family,GTBI_HISTORICAL_RESEARCH,active,gtbi_v7_new_reference_v1,historical_reference,2026-08-03T05:47:25.644301Z,archive,323838960
workflow,.github/workflows/gtbi-v7-stage-two-required.yml,github-user:271768688,workflow definition,GTBI_HISTORICAL_RESEARCH,active,gtbi_v7_new_reference_v1,historical_reference,2026-08-03T05:47:25.644301Z,archive,324588562
run_family,.github/workflows/gtbi-v7-stage-two-required.yml,github-user:271768688,workflow run family,GTBI_HISTORICAL_RESEARCH,active,gtbi_v7_new_reference_v1,historical_reference,2026-08-03T05:47:25.644301Z,archive,324588562
workflow,.github/workflows/lint.yml,github-user:271768688,workflow definition,AURORA_RESEARCH,active,.github/workflows/lint.yml,operational,2026-08-03T05:47:25.644301Z,keep,273081041
run_family,.github/workflows/lint.yml,github-user:271768688,workflow run family,AURORA_RESEARCH,active,.github/workflows/lint.yml,operational,2026-08-03T05:47:25.644301Z,keep,273081041
workflow,.github/workflows/literature-campaign-to-backtest.yml,github-user:271768688,workflow definition,AURORA_RESEARCH,active,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,287942995
run_family,.github/workflows/literature-campaign-to-backtest.yml,github-user:271768688,workflow run family,AURORA_RESEARCH,active,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,287942995
workflow,.github/workflows/literature-pdf-text-extract-29855.yml,github-user:271768688,workflow definition,AURORA_RESEARCH,active,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,287002691
run_family,.github/workflows/literature-pdf-text-extract-29855.yml,github-user:271768688,workflow run family,AURORA_RESEARCH,active,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,287002691
workflow,.github/workflows/literature-sharpe2-paper-variants-360jobs.yml,github-user:271768688,workflow definition,AURORA_RESEARCH,active,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,290810523
run_family,.github/workflows/literature-sharpe2-paper-variants-360jobs.yml,github-user:271768688,workflow run family,AURORA_RESEARCH,active,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,290810523
workflow,.github/workflows/literature-strategy-backtest-9419-9h.yml,github-user:271768688,workflow definition,AURORA_RESEARCH,active,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,287174176
run_family,.github/workflows/literature-strategy-backtest-9419-9h.yml,github-user:271768688,workflow run family,AURORA_RESEARCH,active,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,287174176
workflow,.github/workflows/literature-strategy-idea-discovery-9h.yml,github-user:271768688,workflow definition,AURORA_RESEARCH,active,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,285544613
run_family,.github/workflows/literature-strategy-idea-discovery-9h.yml,github-user:271768688,workflow run family,AURORA_RESEARCH,active,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,285544613
workflow,.github/workflows/minervini-sepa-marketcap2b-daily-screener.yml,github-user:271768688,workflow definition,AURORA_RESEARCH,active,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,299423069
run_family,.github/workflows/minervini-sepa-marketcap2b-daily-screener.yml,github-user:271768688,workflow run family,AURORA_RESEARCH,active,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,299423069
workflow,.github/workflows/minervini-sepa-usa-europe-50m-daily-screener.yml,github-user:271768688,workflow definition,AURORA_RESEARCH,active,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,299435895
run_family,.github/workflows/minervini-sepa-usa-europe-50m-daily-screener.yml,github-user:271768688,workflow run family,AURORA_RESEARCH,active,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,299435895
workflow,.github/workflows/openap-yfinance-sec-current-score.yml,github-user:271768688,workflow definition,OPEN_ASSET_PRICING,active,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,325182497
run_family,.github/workflows/openap-yfinance-sec-current-score.yml,github-user:271768688,workflow run family,OPEN_ASSET_PRICING,active,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,325182497
workflow,.github/workflows/openap-yfinance-sec-repair-merge.yml,github-user:271768688,workflow definition,OPEN_ASSET_PRICING,active,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,325502440
run_family,.github/workflows/openap-yfinance-sec-repair-merge.yml,github-user:271768688,workflow run family,OPEN_ASSET_PRICING,active,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,325502440
workflow,.github/workflows/openassetpricing-correlation-audit.yml,github-user:271768688,workflow definition,OPEN_ASSET_PRICING,active,.github/workflows/openassetpricing-correlation-audit.yml,operational,2026-08-03T05:47:25.644301Z,keep,324740912
run_family,.github/workflows/openassetpricing-correlation-audit.yml,github-user:271768688,workflow run family,OPEN_ASSET_PRICING,active,.github/workflows/openassetpricing-correlation-audit.yml,operational,2026-08-03T05:47:25.644301Z,keep,324740912
workflow,.github/workflows/paper-aqr-factor-sharpe2-360stages.yml,github-user:271768688,workflow definition,AURORA_RESEARCH,active,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,290866132
run_family,.github/workflows/paper-aqr-factor-sharpe2-360stages.yml,github-user:271768688,workflow run family,AURORA_RESEARCH,active,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,290866132
workflow,.github/workflows/paper-cboe-sentiment-sharpe2-360jobs.yml,github-user:271768688,workflow definition,AURORA_RESEARCH,active,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,290896235
run_family,.github/workflows/paper-cboe-sentiment-sharpe2-360jobs.yml,github-user:271768688,workflow run family,AURORA_RESEARCH,active,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,290896235
workflow,.github/workflows/paper-operable-ensemble-sharpe2-360stages.yml,github-user:271768688,workflow definition,AURORA_RESEARCH,active,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,290883386
run_family,.github/workflows/paper-operable-ensemble-sharpe2-360stages.yml,github-user:271768688,workflow run family,AURORA_RESEARCH,active,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,290883386
workflow,.github/workflows/paper-sharpe2-nightly-30min-until-0630.yml,github-user:271768688,workflow definition,AURORA_RESEARCH,active,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,291592222
run_family,.github/workflows/paper-sharpe2-nightly-30min-until-0630.yml,github-user:271768688,workflow run family,AURORA_RESEARCH,active,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,291592222
workflow,.github/workflows/paper-sharpe2-nightly-novel-30min-until-0630.yml,github-user:271768688,workflow definition,AURORA_RESEARCH,active,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,292336646
run_family,.github/workflows/paper-sharpe2-nightly-novel-30min-until-0630.yml,github-user:271768688,workflow run family,AURORA_RESEARCH,active,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,292336646
workflow,.github/workflows/paper-sharpe2-overnight-360jobs.yml,github-user:271768688,workflow definition,AURORA_RESEARCH,active,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,290910798
run_family,.github/workflows/paper-sharpe2-overnight-360jobs.yml,github-user:271768688,workflow run family,AURORA_RESEARCH,active,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,290910798
workflow,.github/workflows/paper-spy-daily-event-sharpe2-360jobs.yml,github-user:271768688,workflow definition,AURORA_RESEARCH,active,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,290847693
run_family,.github/workflows/paper-spy-daily-event-sharpe2-360jobs.yml,github-user:271768688,workflow run family,AURORA_RESEARCH,active,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,290847693
workflow,.github/workflows/paper-spy-monthly-sharpe2-quick-360jobs.yml,github-user:271768688,workflow definition,AURORA_RESEARCH,active,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,291507685
run_family,.github/workflows/paper-spy-monthly-sharpe2-quick-360jobs.yml,github-user:271768688,workflow run family,AURORA_RESEARCH,active,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,291507685
workflow,.github/workflows/paper-spy-weekly-regime-sharpe2-quick-360jobs.yml,github-user:271768688,workflow definition,AURORA_RESEARCH,active,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,291456200
run_family,.github/workflows/paper-spy-weekly-regime-sharpe2-quick-360jobs.yml,github-user:271768688,workflow run family,AURORA_RESEARCH,active,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,291456200
workflow,.github/workflows/paper-spy-weekly-sharpe2-360jobs.yml,github-user:271768688,workflow definition,AURORA_RESEARCH,active,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,290830496
run_family,.github/workflows/paper-spy-weekly-sharpe2-360jobs.yml,github-user:271768688,workflow run family,AURORA_RESEARCH,active,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,290830496
workflow,.github/workflows/paper-spy-weekly-sharpe2-quick-360jobs.yml,github-user:271768688,workflow definition,AURORA_RESEARCH,active,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,291182451
run_family,.github/workflows/paper-spy-weekly-sharpe2-quick-360jobs.yml,github-user:271768688,workflow run family,AURORA_RESEARCH,active,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,291182451
workflow,.github/workflows/property-thorough.yml,github-user:271768688,workflow definition,AURORA_RESEARCH,active,.github/workflows/property-thorough.yml,operational,2026-08-03T05:47:25.644301Z,keep,285545153
run_family,.github/workflows/property-thorough.yml,github-user:271768688,workflow run family,AURORA_RESEARCH,active,.github/workflows/property-thorough.yml,operational,2026-08-03T05:47:25.644301Z,keep,285545153
workflow,.github/workflows/security.yml,github-user:271768688,workflow definition,AURORA_RESEARCH,active,.github/workflows/security.yml,operational,2026-08-03T05:47:25.644301Z,keep,285545154
run_family,.github/workflows/security.yml,github-user:271768688,workflow run family,AURORA_RESEARCH,active,.github/workflows/security.yml,operational,2026-08-03T05:47:25.644301Z,keep,285545154
workflow,.github/workflows/sp500-26-paper-locked-strategy-report.yml,github-user:271768688,workflow definition,AURORA_RESEARCH,active,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,296913129
run_family,.github/workflows/sp500-26-paper-locked-strategy-report.yml,github-user:271768688,workflow run family,AURORA_RESEARCH,active,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,296913129
workflow,.github/workflows/sp500-26-paper-replication-backtest.yml,github-user:271768688,workflow definition,AURORA_RESEARCH,active,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,296732659
run_family,.github/workflows/sp500-26-paper-replication-backtest.yml,github-user:271768688,workflow run family,AURORA_RESEARCH,active,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,296732659
workflow,.github/workflows/sp500-event-study-factory-core1950.yml,github-user:271768688,workflow definition,AURORA_RESEARCH,active,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,297159103
run_family,.github/workflows/sp500-event-study-factory-core1950.yml,github-user:271768688,workflow run family,AURORA_RESEARCH,active,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,297159103
workflow,.github/workflows/sp500-only-outperforming-study-finder.yml,github-user:271768688,workflow definition,AURORA_RESEARCH,active,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,295784440
run_family,.github/workflows/sp500-only-outperforming-study-finder.yml,github-user:271768688,workflow run family,AURORA_RESEARCH,active,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,295784440
workflow,.github/workflows/sp500-weekly-hedge-dehb-1wave-80jobs-1h.yml,github-user:271768688,workflow definition,AURORA_RESEARCH,active,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,286418958
run_family,.github/workflows/sp500-weekly-hedge-dehb-1wave-80jobs-1h.yml,github-user:271768688,workflow run family,AURORA_RESEARCH,active,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,286418958
workflow,.github/workflows/sp500-weekly-hedge-dehb-6waves-80jobs-1h.yml,github-user:271768688,workflow definition,AURORA_RESEARCH,active,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,286418959
run_family,.github/workflows/sp500-weekly-hedge-dehb-6waves-80jobs-1h.yml,github-user:271768688,workflow run family,AURORA_RESEARCH,active,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,286418959
workflow,.github/workflows/sp500-weekly-hedge-dehb-no-crypto-no-stocks-2waves-500jobs-180parallel-1h.yml,github-user:271768688,workflow definition,AURORA_RESEARCH,active,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,286784126
run_family,.github/workflows/sp500-weekly-hedge-dehb-no-crypto-no-stocks-2waves-500jobs-180parallel-1h.yml,github-user:271768688,workflow run family,AURORA_RESEARCH,active,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,286784126
workflow,.github/workflows/sp500-weekly-hedge-dehb-no-crypto-no-stocks-6waves-80jobs-3h.yml,github-user:271768688,workflow definition,AURORA_RESEARCH,active,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,286749547
run_family,.github/workflows/sp500-weekly-hedge-dehb-no-crypto-no-stocks-6waves-80jobs-3h.yml,github-user:271768688,workflow run family,AURORA_RESEARCH,active,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,286749547
workflow,.github/workflows/sp500-weekly-hedge-dehb-policy1995-downside-1wave-80jobs-1h.yml,github-user:271768688,workflow definition,AURORA_RESEARCH,active,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,286485726
run_family,.github/workflows/sp500-weekly-hedge-dehb-policy1995-downside-1wave-80jobs-1h.yml,github-user:271768688,workflow run family,AURORA_RESEARCH,active,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,286485726
workflow,.github/workflows/sp500-weekly-hedge-dehb-policy1995-downside-6waves-80jobs-1h.yml,github-user:271768688,workflow definition,AURORA_RESEARCH,active,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,286485728
run_family,.github/workflows/sp500-weekly-hedge-dehb-policy1995-downside-6waves-80jobs-1h.yml,github-user:271768688,workflow run family,AURORA_RESEARCH,active,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,286485728
workflow,.github/workflows/sp500-weekly-hedge-dehb-policy1995-downside-6waves-80jobs-9h.yml,github-user:271768688,workflow definition,AURORA_RESEARCH,active,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,286496341
run_family,.github/workflows/sp500-weekly-hedge-dehb-policy1995-downside-6waves-80jobs-9h.yml,github-user:271768688,workflow run family,AURORA_RESEARCH,active,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,286496341
workflow,.github/workflows/sp500-weekly-hedge-policy1995-autostart-9h.yml,github-user:271768688,workflow definition,AURORA_RESEARCH,active,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,286496342
